frame,hand,landmark,x,y,z
3,1,6,0.6449941396713257,0.6508974432945251,-0.05011528357863426
3,1,7,0.6085246801376343,0.6459877490997314,-0.05740237236022949
3,1,8,0.5801330208778381,0.6439003944396973,-0.06299851089715958
3,1,9,0.708197832107544,0.7099066972732544,-0.044226400554180145
3,1,10,0.6378743052482605,0.698345959186554,-0.06114497035741806
3,1,11,0.6525148749351501,0.7068333625793457,-0.060782741755247116
3,1,12,0.6747667193412781,0.7101491093635559,-0.06063070148229599
3,1,13,0.7036369442939758,0.7524960041046143,-0.051451634615659714
3,1,14,0.6385729908943176,0.734877347946167,-0.06664171814918518
3,1,15,0.6547078490257263,0.74129319190979,-0.05589567869901657
3,1,16,0.6761858463287354,0.7457770109176636,-0.04766668751835823
3,1,17,0.6958269476890564,0.7934744358062744,-0.058114781975746155
3,1,18,0.6419426202774048,0.7687886357307434,-0.06971420347690582
3,1,19,0.6540660858154297,0.7715417742729187,-0.061326008290052414
3,1,20,0.6729828119277954,0.7782513499259949,-0.054518599063158035
4,0,0,0.27285507321357727,0.7008333802223206,1.4652046331775637e-07
4,0,1,0.3303884267807007,0.6615586876869202,0.0018556896829977632
4,0,2,0.3660263419151306,0.6168354153633118,-0.009667524136602879
4,0,3,0.3958529531955719,0.5870808362960815,-0.026350311934947968
4,0,4,0.42044466733932495,0.5712119936943054,-0.04313594475388527
4,0,5,0.3271951973438263,0.519599199295044,-0.008996047079563141
4,0,6,0.38123348355293274,0.4892755150794983,-0.02982950396835804
4,0,7,0.4171973764896393,0.4728659689426422,-0.043184589594602585
4,0,8,0.44671207666397095,0.46230652928352356,-0.05221310630440712
4,0,9,0.30876126885414124,0.5294398665428162,-0.02393164485692978
4,0,10,0.3871861696243286,0.5433394908905029,-0.05125643312931061
4,0,11,0.38745567202568054,0.5971922278404236,-0.05304775387048721
4,0,12,0.37507355213165283,0.6224573254585266,-0.049464911222457886
4,0,13,0.2991081774234772,0.5576634407043457,-0.03996356576681137
4,0,14,0.3756886124610901,0.578443706035614,-0.06435661017894745
4,0,15,0.3719448745250702,0.6236902475357056,-0.05367324501276016
4,0,16,0.35690391063690186,0.6421359777450562,-0.04159862920641899
4,0,17,0.29577693343162537,0.5954153537750244,-0.0567113533616066
4,0,18,0.3561345934867859,0.6049285531044006,-0.06998331099748611
4,0,19,0.3578486442565918,0.6367672681808472,-0.06039375439286232
4,0,20,0.34589219093322754,0.651431679725647,-0.050506312400102615
4,1,0,0.7478620409965515,0.7861769795417786,-8.982704002846731e-08
4,1,1,0.7298188805580139,0.7319340109825134,-0.0014373284066095948
4,1,2,0.6881870627403259,0.6895478963851929,-0.012454606592655182
4,1,3,0.6437203884124756,0.6837296485900879,-0.022683586925268173
4,1,4,0.6160374879837036,0.6936593055725098,-0.0345313586294651
4,1,5,0.7087543606758118,0.6660904884338379,-0.03528549522161484
4,1,6,0.6444900631904602,0.6494927406311035,-0.05052037909626961
4,1,7,0.6080649495124817,0.6445005536079407,-0.0578523725271225
4,1,8,0.5796602368354797,0.6420894861221313,-0.06344331800937653
4,1,9,0.7081635594367981,0.7080008387565613,-0.044273559004068375
4,1,10,0.6373406648635864,0.6959145665168762,-0.06200307980179787
4,1,11,0.65180903673172,0.7045814990997314,-0.06204322725534439
4,1,12,0.6741675138473511,0.708442211151123,-0.061746545135974884
4,1,13,0.7040181756019592,0.7504909634590149,-0.0512583889067173
4,1,14,0.6381738185882568,0.73369300365448,-0.06709834933280945
4,1,15,0.6542777419090271,0.7400414943695068,-0.0566595196723938
4,1,16,0.6760227680206299,0.7445931434631348,-0.04822350665926933
4,1,17,0.6964380741119385,0.7914207577705383,-0.05769100785255432
4,1,18,0.6420196890830994,0.7675429582595825,-0.06948266178369522
4,1,19,0.6540149450302124,0.7703991532325745,-0.06117401272058487
4,1,20,0.672945499420166,0.777068555355072,-0.05425695329904556
5,0,0,0.2705787420272827,0.707258403301239,1.358981478460919e-07
5,0,1,0.3293360471725464,0.6641508340835571,0.0017186668701469898
5,0,2,0.36480244994163513,0.6199367046356201,-0.010647002607584
5,0,3,0.3938417136669159,0.5909860730171204,-0.02811424992978573
5,0,4,0.42163318395614624,0.5708641409873962,-0.04548106715083122
5,0,5,0.3250879645347595,0.5206214785575867,-0.010387643240392208
5,0,6,0.38031908869743347,0.49015843868255615,-0.031929731369018555
5,0,7,0.4158782660961151,0.4717525839805603,-0.04579000174999237
5,0,8,0.44539809226989746,0.4582231938838959,-0.05511973425745964
5,0,9,0.3078348636627197,0.5303740501403809,-0.025376997888088226
5,0,10,0.3862481415271759,0.5439887046813965,-0.052428897470235825
5,0,11,0.38603508472442627,0.5965597033500671,-0.054104775190353394
5,0,12,0.37373077869415283,0.6209760308265686,-0.050964489579200745
5,0,13,0.2991703152656555,0.5588427782058716,-0.04143929108977318
5,0,14,0.3760698735713959,0.5773277282714844,-0.06535807251930237
5,0,15,0.3715217113494873,0.6218279600143433,-0.053923092782497406
5,0,16,0.3561990261077881,0.6405110955238342,-0.04182053729891777
5,0,17,0.2966226041316986,0.5972524881362915,-0.058274783194065094
5,0,18,0.3572387993335724,0.6051461100578308,-0.07126656919717789
5,0,19,0.3584468960762024,0.6372712850570679,-0.061285991221666336
5,0,20,0.3459796905517578,0.652085542678833,-0.0513581857085228
5,1,0,0.7474831938743591,0.7870708107948303,-1.0601385724839929e-07
5,1,1,0.7305223941802979,0.7332057356834412,-0.0007873291615396738
5,1,2,0.6890893578529358,0.6901600956916809,-0.011336208321154118
5,1,3,0.6445268988609314,0.6833836436271667,-0.021292204037308693
5,1,4,0.6168133020401001,0.6906290650367737,-0.0328705869615078
5,1,5,0.7090021967887878,0.6657613515853882,-0.034189481288194656
5,1,6,0.6450018286705017,0.6491433382034302,-0.04906832426786423
5,1,7,0.6084485650062561,0.6441934108734131,-0.05630426108837128
5,1,8,0.5800257325172424,0.6418959498405457,-0.06197180971503258
5,1,9,0.7078452706336975,0.707819938659668,-0.04347572848200798
5,1,10,0.6375361084938049,0.6961879134178162,-0.06042618677020073
5,1,11,0.652244508266449,0.7048725485801697,-0.06018345430493355
5,1,12,0.674579381942749,0.7082733511924744,-0.06004602834582329
5,1,13,0.703578770160675,0.7503725290298462,-0.05077647417783737
5,1,14,0.6383470892906189,0.7331417798995972,-0.0661207064986229
5,1,15,0.6545457243919373,0.7398332357406616,-0.05543484538793564
5,1,16,0.6761476397514343,0.7442238330841064,-0.04717598482966423
5,1,17,0.6959702372550964,0.7915464639663696,-0.057510390877723694
5,1,18,0.6421767473220825,0.7671035528182983,-0.0693320631980896
5,1,19,0.6543387174606323,0.7702904343605042,-0.06102839857339859
5,1,20,0.673259973526001,0.7770228385925293,-0.054229654371738434
6,0,0,0.2711808383464813,0.7062012553215027,1.3211626992415404e-07
6,0,1,0.32994183897972107,0.6601676344871521,0.003274568123742938
6,0,2,0.36555156111717224,0.6152626276016235,-0.00909728929400444
6,0,3,0.39427241683006287,0.586566686630249,-0.02667359448969364
6,0,4,0.4217433035373688,0.5691027641296387,-0.04431623965501785
6,0,5,0.3274780809879303,0.5179969668388367,-0.01237095333635807
6,0,6,0.38172173500061035,0.4853841960430145,-0.03361518308520317
6,0,7,0.41645219922065735,0.46812838315963745,-0.04678815230727196
6,0,8,0.44509026408195496,0.45571255683898926,-0.05559542402625084
6,0,9,0.30908477306365967,0.5294520258903503,-0.028158782050013542
6,0,10,0.38698887825012207,0.542424738407135,-0.0538569800555706
6,0,11,0.3869512975215912,0.5931441187858582,-0.05493323504924774
6,0,12,0.3743496537208557,0.6156963109970093,-0.0520934984087944
6,0,13,0.29891660809516907,0.5594183206558228,-0.04466185346245766
6,0,14,0.37534284591674805,0.5761622190475464,-0.0685921162366867
6,0,15,0.37238097190856934,0.619249701499939,-0.057716432958841324
6,0,16,0.3577394187450409,0.636767566204071,-0.04621130973100662
6,0,17,0.2953682839870453,0.598617672920227,-0.061539843678474426
6,0,18,0.3561619520187378,0.6041706800460815,-0.07436802983283997
6,0,19,0.36026671528816223,0.6346412301063538,-0.06403475999832153
6,0,20,0.34911489486694336,0.6491689682006836,-0.054019905626773834
6,1,0,0.7473613023757935,0.7863656282424927,-1.0160163554928658e-07
6,1,1,0.7298457622528076,0.7322043180465698,-0.00081078294897452
6,1,2,0.688104510307312,0.6891669631004333,-0.01160984206944704
6,1,3,0.6438472270965576,0.6827718615531921,-0.02179681695997715
6,1,4,0.6167376637458801,0.6913444399833679,-0.03365316614508629
6,1,5,0.7091997861862183,0.6653571724891663,-0.03515946865081787
6,1,6,0.64471435546875,0.6485951542854309,-0.05015939101576805
6,1,7,0.6082358360290527,0.6436877846717834,-0.05736619234085083
6,1,8,0.5799121856689453,0.6414182782173157,-0.06301005929708481
6,1,9,0.7084820866584778,0.7076379060745239,-0.04451244696974754
6,1,10,0.637338399887085,0.6962972283363342,-0.061468616127967834
6,1,11,0.6518301963806152,0.705108642578125,-0.06102824583649635
6,1,12,0.6741147041320801,0.7085616588592529,-0.060858748853206635
6,1,13,0.7041456699371338,0.7504705190658569,-0.051849741488695145
6,1,14,0.6380754113197327,0.7335305213928223,-0.06717041879892349
6,1,15,0.6544597148895264,0.739984929561615,-0.05649350583553314
6,1,16,0.676186203956604,0.744296133518219,-0.048333022743463516
6,1,17,0.6962597966194153,0.791702389717102,-0.05860549956560135
6,1,18,0.6418724060058594,0.7672848105430603,-0.07042699307203293
6,1,19,0.6541407108306885,0.7701436281204224,-0.06216774508357048
6,1,20,0.6731848120689392,0.776767373085022,-0.05549018085002899
7,0,0,0.27052709460258484,0.709065318107605,1.0957104024100772e-07
7,0,1,0.33045732975006104,0.6624727249145508,0.0033371762838214636
7,0,2,0.3662245571613312,0.6181653738021851,-0.008771167136728764
7,0,3,0.39543813467025757,0.589802622795105,-0.026224561035633087
7,0,4,0.4221319854259491,0.5680744051933289,-0.04350976645946503
7,0,5,0.32752725481987,0.518947184085846,-0.011105885729193687
7,0,6,0.38100308179855347,0.4853545129299164,-0.03249911218881607
7,0,7,0.4159306287765503,0.4679856300354004,-0.04574595391750336
7,0,8,0.44473353028297424,0.45600101351737976,-0.05447093024849892
7,0,9,0.309369295835495,0.5299094319343567,-0.026876892894506454
7,0,10,0.3864099979400635,0.543196976184845,-0.052465274930000305
7,0,11,0.3867155909538269,0.5941040515899658,-0.05352870747447014
7,0,12,0.374902606010437,0.615975022315979,-0.050628095865249634
7,0,13,0.2998771369457245,0.5593259930610657,-0.04348810389637947
7,0,14,0.37510934472084045,0.5766895413398743,-0.0666421577334404
7,0,15,0.371174693107605,0.6199002265930176,-0.0553370863199234
7,0,16,0.35606515407562256,0.6368997693061829,-0.04373004660010338
7,0,17,0.29706382751464844,0.5979940891265869,-0.060657799243927
7,0,18,0.3563321828842163,0.6046438813209534,-0.07293498516082764
7,0,19,0.35912588238716125,0.6349586248397827,-0.06252806633710861
7,0,20,0.34718021750450134,0.648292064666748,-0.052478257566690445
7,1,0,0.7473201751708984,0.7864359617233276,-1.0144034234826904e-07
7,1,1,0.730039656162262,0.7318409085273743,-0.0003724964626599103
7,1,2,0.6883571743965149,0.688187837600708,-0.010860094800591469
7,1,3,0.6439483761787415,0.6817196607589722,-0.020827680826187134
7,1,4,0.6177665591239929,0.6898242831230164,-0.03248298168182373
7,1,5,0.7092804908752441,0.6654529571533203,-0.034574802964925766
7,1,6,0.6445441246032715,0.6487677097320557,-0.049044813960790634
7,1,7,0.6082519292831421,0.643771231174469,-0.055924370884895325
7,1,8,0.5800919532775879,0.6412904262542725,-0.0614197738468647
7,1,9,0.7080680727958679,0.7080564498901367,-0.04392958804965019
7,1,10,0.6377752423286438,0.6965005993843079,-0.06009792163968086
7,1,11,0.6522989869117737,0.704570472240448,-0.059348732233047485
7,1,12,0.6744120121002197,0.7075991034507751,-0.05921728163957596
7,1,13,0.7035156488418579,0.7508477568626404,-0.051217298954725266
7,1,14,0.6381081342697144,0.7334209680557251,-0.06585050374269485
7,1,15,0.6546412110328674,0.7395448684692383,-0.055112503468990326
7,1,16,0.6763424277305603,0.7438303232192993,-0.04717989265918732
7,1,17,0.6954917907714844,0.7920315265655518,-0.057912249118089676
7,1,18,0.6416390538215637,0.767476499080658,-0.06936812400817871
7,1,19,0.654292106628418,0.7700262069702148,-0.06112638860940933
7,1,20,0.6735317707061768,0.7764040231704712,-0.05460507050156593
8,0,0,0.2686057686805725,0.7108114957809448,9.809574663677267e-08
8,0,1,0.3286956548690796,0.6622537970542908,0.00563817610964179
8,0,2,0.3644152879714966,0.6178251504898071,-0.005602508317679167
8,0,3,0.3948439955711365,0.5901773571968079,-0.022733330726623535
8,0,4,0.42291733622550964,0.5695223212242126,-0.03985738381743431
8,0,5,0.32703545689582825,0.5192195177078247,-0.008701418526470661
8,0,6,0.3811797797679901,0.4862537682056427,-0.028992269188165665
8,0,7,0.41611436009407043,0.4703618586063385,-0.04142778739333153
8,0,8,0.444490909576416,0.4595450758934021,-0.04971413314342499
8,0,9,0.30938661098480225,0.5300827026367188,-0.025429941713809967
8,0,10,0.3871980905532837,0.5432595610618591,-0.04964696988463402
8,0,11,0.38717126846313477,0.5942280292510986,-0.05014001578092575
8,0,12,0.37447303533554077,0.615459144115448,-0.04716963693499565
8,0,13,0.2999474108219147,0.5592854619026184,-0.04282961040735245
8,0,14,0.3756994903087616,0.5761243104934692,-0.06512251496315002
8,0,15,0.3715203106403351,0.6195643544197083,-0.05362136289477348
8,0,16,0.3557974100112915,0.636170506477356,-0.04214510694146156
8,0,17,0.2969188690185547,0.5977104306221008,-0.06053914502263069
8,0,18,0.3567500114440918,0.6038810610771179,-0.07221744954586029
8,0,19,0.35974860191345215,0.6345955729484558,-0.06145502254366875
8,0,20,0.34763142466545105,0.6480708718299866,-0.05132400617003441
8,1,0,0.7470863461494446,0.7868536710739136,-1.0451648080334053e-07
8,1,1,0.7295796275138855,0.7323768734931946,-6.234577085706405e-07
8,1,2,0.6874729990959167,0.6885529160499573,-0.010236775502562523
8,1,3,0.6429778933525085,0.6824290752410889,-0.020007718354463577
8,1,4,0.616702675819397,0.6899855136871338,-0.03148156777024269
8,1,5,0.7080916166305542,0.6659142971038818,-0.034205514937639236
8,1,6,0.643247127532959,0.6496078968048096,-0.04852611571550369
8,1,7,0.6070435643196106,0.6451117396354675,-0.05527302250266075
8,1,8,0.5789309144020081,0.6430429816246033,-0.060684967786073685
8,1,9,0.7071266174316406,0.708700954914093,-0.043740224093198776
8,1,10,0.636923611164093,0.6968029737472534,-0.059971850365400314
8,1,11,0.6517556309700012,0.7050106525421143,-0.059308283030986786
8,1,12,0.6739187240600586,0.7081752419471741,-0.05915018916130066
8,1,13,0.7028006315231323,0.7514814734458923,-0.05117419362068176
8,1,14,0.637502133846283,0.7342979311943054,-0.06585539132356644
8,1,15,0.6544801592826843,0.7406423091888428,-0.055254340171813965
8,1,16,0.6762080788612366,0.7449132204055786,-0.047392137348651886
8,1,17,0.6951487064361572,0.792659342288971,-0.05796855688095093
8,1,18,0.6409714818000793,0.7687966823577881,-0.06953214108943939
8,1,19,0.6541295051574707,0.7715076804161072,-0.06135924160480499
8,1,20,0.6736822128295898,0.7777753472328186,-0.054868683218955994
9,0,0,0.2682640254497528,0.7117778658866882,1.0517037196677848e-07
9,0,1,0.328091025352478,0.663130521774292,0.005704287439584732
9,0,2,0.36374640464782715,0.618213415145874,-0.005612130276858807
9,0,3,0.39413121342658997,0.5902450680732727,-0.022822748869657516
9,0,4,0.4223146438598633,0.5682384371757507,-0.040028415620326996
9,0,5,0.3272486925125122,0.5192468166351318,-0.00908689759671688
9,0,6,0.3821466863155365,0.4852493107318878,-0.029232462868094444
9,0,7,0.41739481687545776,0.4687329828739166,-0.04149283468723297
9,0,8,0.4460710883140564,0.45734238624572754,-0.0496862418949604
9,0,9,0.3093952238559723,0.5299203395843506,-0.025874584913253784
9,0,10,0.3872326612472534,0.5429816246032715,-0.05035599693655968
9,0,11,0.3869893550872803,0.5944803357124329,-0.0510793998837471
9,0,12,0.3742600381374359,0.6165018677711487,-0.04818623885512352
9,0,13,0.2998170256614685,0.5590933561325073,-0.04322223737835884
9,0,14,0.37614819407463074,0.5761725306510925,-0.06574203073978424
9,0,15,0.3719122111797333,0.6200540661811829,-0.0541490875184536
9,0,16,0.35643014311790466,0.6373339891433716,-0.04251449927687645
9,0,17,0.29646918177604675,0.5976635813713074,-0.060830820351839066
9,0,18,0.3571268320083618,0.6041218042373657,-0.07269933819770813
9,0,19,0.3607019782066345,0.6352066993713379,-0.06184665113687515
9,0,20,0.3494405746459961,0.6492518782615662,-0.05154087021946907
9,1,0,0.7466945052146912,0.7875024080276489,-1.0496288638250917e-07
9,1,1,0.7297037839889526,0.7332891225814819,-0.0006691443850286305
9,1,2,0.6880990266799927,0.6900085210800171,-0.011180132627487183
9,1,3,0.6434981822967529,0.6838157176971436,-0.02112642303109169
9,1,4,0.6163802742958069,0.691777229309082,-0.0326998345553875
9,1,5,0.7087578773498535,0.6658295392990112,-0.03434176743030548
9,1,6,0.6437877416610718,0.6494457721710205,-0.04903293028473854
9,1,7,0.6073933243751526,0.6446458697319031,-0.05595250800251961
9,1,8,0.5791640281677246,0.6424291133880615,-0.06137838214635849
9,1,9,0.7076038718223572,0.7082960605621338,-0.043683018535375595
9,1,10,0.6365676522254944,0.6965411901473999,-0.06051477789878845
9,1,11,0.6511074304580688,0.7049620151519775,-0.06012414023280144
9,1,12,0.6733562350273132,0.7083093523979187,-0.05986810475587845
